user_id,product_id,rank,score
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B0B1YZX72F,1,9.848956942825542e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B0B3MMYHYW,2,8.966664917270694e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B08B42LWKN,3,7.897200497662627e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B00NH11PEY,4,5.375723351960702e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B09Q5P2MT3,5,4.520015570163059e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B0B15CPR37,6,4.168135895261384e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B014I8SSD0,7,3.7610880924114236e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B092BJMT8Q,8,3.4006095131007287e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B008IFXQFU,9,2.3910281688930275e-16
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B00V4BGDKU,10,2.2950466650956667e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B098NS6PVG,1,8.147850637752801e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B09NJN8L25,2,3.8109403093350453e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B082LSVT4B,3,3.272286866303944e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B09F9YQQ7B,4,3.115668170333201e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B08HDJ86NZ,5,3.0991245503459194e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B0789LZTCJ,6,3.0290773498747633e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B08Y1SJVV5,7,2.97038731273448e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B09RFC46VP,8,2.924992336675543e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B09Q5SWVBJ,9,2.6089254163713026e-16
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,B07232M876,10,2.5070992036351667e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B09NJN8L25,1,6.9633385913147155e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B09RFC46VP,2,4.750519524029385e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B092BJMT8Q,3,4.599938230039955e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B0B15CPR37,4,3.512071696091233e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B09NKZXMWJ,5,2.6462201279693955e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B07LGT55SJ,6,2.590450083449224e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B07KSMBL2H,7,2.586211552745905e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B07JW1Y6XV,8,1.9603288906941525e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B014I8SSD0,9,1.678792215910496e-16
AEZ346GX3HJ4O4XNRPHCNHXQURMQ,B07XLCFSSN,10,1.5813384991008725e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B014I8SSD0,1,3.442179569689906e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B09Q5SWVBJ,2,3.122273762710297e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B0B15CPR37,3,2.0995700161013752e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B0141EZMAI,4,1.8175014407940814e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B098NS6PVG,5,1.6900639208830843e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B077Z65HSD,6,1.586490958506597e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B09F9YQQ7B,7,1.525042472438481e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B07JH1C41D,8,1.520906729694086e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B09NJN8L25,9,1.3769115221856053e-16
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B0789LZTCJ,10,1.215122906250525e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B07JW1Y6XV,1,6.264704836456174e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B092BJMT8Q,2,5.845650055233364e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B014I8SSD0,3,5.179057388166685e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B082LZGK39,4,5.095843164695684e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B09Q5P2MT3,5,4.609531831289505e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B0088TKTY2,6,3.852614134364664e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B0789LZTCJ,7,3.517205684512848e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B09NHVCHS9,8,2.929079044148963e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B008FWZGSG,9,2.430992316906325e-16
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B07XLCFSSN,10,2.3463412171808144e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B09VCHLSJF,1,1.3489639069217034e-15
AF35OXRSRJ335IGMNW5FYCJDLHOA,B07232M876,2,4.1991400322027504e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B082LZGK39,3,3.4292510393032594e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B08HDH26JX,4,3.318642253186606e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B08HDJ86NZ,5,2.5088147686680785e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B00V4BGDKU,6,2.35826001271866e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B09NJN8L25,7,2.088468970041522e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B07MKFNHKG,8,1.7095476333711708e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B0789LZTCJ,9,1.4994625706176068e-16
AF35OXRSRJ335IGMNW5FYCJDLHOA,B09NHVCHS9,10,1.4275922928354833e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B014I8SSD0,1,2.7797092078018076e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B0B1YZX72F,2,1.7447141003145008e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B07232M876,3,1.525042472438481e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B07XLCFSSN,4,1.225609955950382e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B09VCHLSJF,5,1.142168179878762e-16
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B07GVGTSLN,6,8.646727934876012e-17
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B0B3MMYHYW,7,8.520066653341294e-17
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B0711PVX6Z,8,8.0795582113867e-17
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B08Y1SJVV5,9,6.44375871439484e-17
AF5BU6DZ446HN4DTCO7W7AWXBJBA,B09RFC46VP,10,6.137201467340445e-17
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B08HDJ86NZ,1,9.510913101733303e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B0B3MMYHYW,2,6.984095549578411e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B0789LZTCJ,3,5.477716837923444e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B0B1YVCJ2Y,4,4.912353364305097e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B08B42LWKN,5,4.90210768656621e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B08Y1TFSP6,6,4.477236303978795e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B098NS6PVG,7,4.3387269956095803e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B0088TKTY2,8,4.1633363423443355e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B09F9YQQ7B,9,3.4894282006290016e-16
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B014I8SX4Y,10,3.347409875420954e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B09VCHLSJF,1,1.3489639069217034e-15
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B07232M876,2,4.1991400322027504e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B082LZGK39,3,3.4292510393032594e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B08HDH26JX,4,3.318642253186606e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B08HDJ86NZ,5,2.5088147686680785e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B00V4BGDKU,6,2.35826001271866e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B09NJN8L25,7,2.088468970041522e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B07MKFNHKG,8,1.7095476333711708e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B0789LZTCJ,9,1.4994625706176068e-16
AF64ON4HPPVD43H6PK3CHPTTYSSQ,B09NHVCHS9,10,1.4275922928354833e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B08Y1SJVV5,1,7.899538600467727e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B0B15CPR37,2,6.744819534608517e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B09Q5P2MT3,3,3.3826673235988353e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B014I8SX4Y,4,3.317346899348658e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B08Y1TFSP6,5,2.7994162039067244e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B008IFXQFU,6,2.149049411809033e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B07LGT55SJ,7,1.7164210796851648e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B098NS6PVG,8,1.5835243003307593e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B07KSMBL2H,9,1.577276547130354e-16
AF6XISKAQXTX3Q5RUF2M2VKOJ66A,B01M4GGIVU,10,1.4992316764536273e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B014I8SSD0,1,3.442179569689906e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B09Q5SWVBJ,2,3.122273762710297e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B0B15CPR37,3,2.0995700161013752e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B0141EZMAI,4,1.8175014407940814e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B098NS6PVG,5,1.6900639208830843e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B077Z65HSD,6,1.586490958506597e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B09F9YQQ7B,7,1.525042472438481e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B07JH1C41D,8,1.520906729694086e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B09NJN8L25,9,1.3769115221856053e-16
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B0789LZTCJ,10,1.215122906250525e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B092BJMT8Q,1,3.1718747484628497e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B09VCHLSJF,2,2.7994162039067244e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B08HDH26JX,3,2.489136034607815e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B00V4BGDKU,4,2.4568581473843425e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B0B1YZX72F,5,2.2386181519893975e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B07JW9H4J1,6,2.0931036925646618e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B082LSVT4B,7,1.827061545136231e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B08B42LWKN,8,1.8245965019499764e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B0088TKTY2,9,1.6609977282476254e-16
AF7NDY2H6JVYTSQOZP76GCATQ34Q,B008IFXQFU,10,1.6113103045685943e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B08HDJ86NZ,1,9.510913101733303e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B0B3MMYHYW,2,6.984095549578411e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B0789LZTCJ,3,5.477716837923444e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B0B1YVCJ2Y,4,4.912353364305097e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B08B42LWKN,5,4.90210768656621e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B08Y1TFSP6,6,4.477236303978795e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B098NS6PVG,7,4.3387269956095803e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B0088TKTY2,8,4.1633363423443355e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B09F9YQQ7B,9,3.4894282006290016e-16
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B014I8SX4Y,10,3.347409875420954e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B07JW1Y6XV,1,9.063552587148536e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B092BJMT8Q,2,5.178809322721695e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B09NHVCHS9,3,3.523393590576133e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B0789LZTCJ,4,2.9999602721050197e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B09Q5P2MT3,5,2.669968736900754e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B0B1YZX72F,6,2.3171782407156055e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B0088TKTY2,7,2.315257919425243e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B0711PVX6Z,8,2.2293578390849345e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B07B275VN9,9,1.72115039014218e-16
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,B08Y1SJVV5,10,1.366279958956273e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B0088TKTY2,1,6.788713460238969e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B09NKZXMWJ,2,6.195197034138706e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B082LSVT4B,3,5.321262869303366e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B07KSMBL2H,4,4.185132575585471e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B0711PVX6Z,5,3.913735569545668e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B098NS6PVG,6,3.8545003182108523e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B014I8SSD0,7,3.837465129638003e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B077Z65HSD,8,3.702746262404844e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B014I8SX4Y,9,2.7270479749561566e-16
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B0B15CPR37,10,2.4718267778562436e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B014I8SSD0,1,5.559418415603615e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B0B1YZX72F,2,3.4894282006290016e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B07232M876,3,3.050084944876962e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B07XLCFSSN,4,2.451219911900764e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B09VCHLSJF,5,2.284336359757524e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B07GVGTSLN,6,1.7293455869752024e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B0B3MMYHYW,7,1.7040133306682587e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B0711PVX6Z,8,1.61591164227734e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B08Y1SJVV5,9,1.288751742878968e-16
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,B09RFC46VP,10,1.227440293468089e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B08HDJ86NZ,1,4.755456550866651e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B0B3MMYHYW,2,3.4920477747892056e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B0789LZTCJ,3,2.738858418961722e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B0B1YVCJ2Y,4,2.4561766821525487e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B08B42LWKN,5,2.451053843283105e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B08Y1TFSP6,6,2.2386181519893975e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B098NS6PVG,7,2.1693634978047901e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B0088TKTY2,8,2.0816681711721678e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B09F9YQQ7B,9,1.7447141003145008e-16
AFMECPERM2GI2XQJSBWEPZKODISQ,B014I8SX4Y,10,1.673704937710477e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B09VCHLSJF,1,2.149049411809033e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B08Y1TFSP6,2,1.6113103045685943e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B098NS6PVG,3,1.563408388433815e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B07XLCFSSN,4,1.1831376063884503e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B08HDH26JX,5,1.0219696171362378e-16
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B0711PVX6Z,6,9.89724232563399e-17
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B082LSVT4B,7,8.94419660048532e-17
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B07B275VN9,8,8.691515174231572e-17
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B0B1YZX72F,9,8.649815166123342e-17
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,B08Y1SJVV5,10,8.359625164035227e-17
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B014I8SX4Y,1,5.416323381288381e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B098NS6PVG,2,4.769976213673081e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B0B1YZX72F,3,2.4561766821525487e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B08HDH26JX,4,2.2782537529330346e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B09RFC46VP,5,1.0280100067646879e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B077Z65HSD,6,1.0213969917070182e-16
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B09NKZXMWJ,7,8.538292444025409e-17
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B09VCHLSJF,8,7.86204202589502e-17
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B092BJMT8Q,9,7.720705314222906e-17
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B0B3MMYHYW,10,7.534207188083479e-17
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B0B3MMYHYW,1,9.28699240929286e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B09Q5SWVBJ,2,9.122814182179763e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B08B42LWKN,3,7.007858744500792e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B0B1YZX72F,4,5.431544233051246e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B0B15CPR37,5,4.573049637520648e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B0B1YVCJ2Y,6,3.9955505301946676e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B08Y1TFSP6,7,3.0782483208186636e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B00NH11PEY,8,3.0342364256980486e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B008IFXQFU,9,2.728468510150871e-16
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B0789LZTCJ,10,2.6928057697035603e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B014I8SSD0,1,6.884359139379812e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B09Q5SWVBJ,2,6.244547525420594e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B0B15CPR37,3,4.1991400322027504e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B0141EZMAI,4,3.635002881588163e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B098NS6PVG,5,3.3801278417661685e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B077Z65HSD,6,3.172981917013194e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B09F9YQQ7B,7,3.050084944876962e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B07JH1C41D,8,3.041813459388172e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B09NJN8L25,9,2.7538230443712105e-16
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,B0789LZTCJ,10,2.43024581250105e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B014I8SSD0,1,9.629317941587661e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B09NHVCHS9,2,6.771918956543759e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B07KSMBL2H,3,5.063106428772956e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B08Y1TFSP6,4,4.712882162515493e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B00NH11PEY,5,4.669187316530164e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B0B1YZX72F,6,4.52837653020466e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B008IFXQFU,7,3.3522477085308767e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B07JH1C41D,8,2.847654570368687e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B07XLCFSSN,9,2.721470447918416e-16
AFPHD2CRPDZMWMBL7WXRSVYWS5JA,B07KRCW6LZ,10,2.6000136869212525e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B09Q5SWVBJ,1,7.560941046411495e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B07JH1C41D,2,3.495492217219876e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B08Y1TFSP6,3,3.1718747484628497e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B082LZGK39,4,3.127580977350918e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B09NKZXMWJ,5,3.0954350008669094e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B08HDJ86NZ,6,2.774128425306309e-16
AFSII6HTAHTHGXERUNDOISNWZUNQ,B014I8SSD0,7,9.784703266824153e-17
AFSII6HTAHTHGXERUNDOISNWZUNQ,B09VCHLSJF,8,9.629677715635527e-17
AFSII6HTAHTHGXERUNDOISNWZUNQ,B07KSMBL2H,9,8.946730970969764e-17
AFSII6HTAHTHGXERUNDOISNWZUNQ,B07MKFNHKG,10,8.245250898317282e-17
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B014I8SX4Y,1,5.416323381288381e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B098NS6PVG,2,4.769976213673081e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B0B1YZX72F,3,2.4561766821525487e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B08HDH26JX,4,2.2782537529330346e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B09RFC46VP,5,1.0280100067646879e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B077Z65HSD,6,1.0213969917070182e-16
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B09NKZXMWJ,7,8.538292444025409e-17
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B09VCHLSJF,8,7.86204202589502e-17
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B092BJMT8Q,9,7.720705314222906e-17
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B0B3MMYHYW,10,7.534207188083479e-17
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B0B3MMYHYW,1,6.084552442187848e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B0B1YZX72F,2,5.093500391958971e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B08B42LWKN,3,4.96835308072114e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B09Q5SWVBJ,4,3.5795433535946965e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B0B15CPR37,5,2.9137285109273443e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B00NH11PEY,6,2.80331992588625e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B0B1YVCJ2Y,7,1.7172967772616336e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B008IFXQFU,8,1.7064988930146327e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B014I8SSD0,9,1.4099637766737435e-16
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B0789LZTCJ,10,1.402009871196245e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B08HDJ86NZ,1,6.696808600534986e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B0789LZTCJ,2,6.032269770614344e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B09VCHLSJF,3,4.878563765286369e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B07JH1C41D,4,4.471231376299077e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B09NKZXMWJ,5,4.4115780110313624e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B0711PVX6Z,6,4.369674154962708e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B077Z65HSD,7,3.9547043553062666e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B082LZGK39,8,3.7753031907258897e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B07B275VN9,9,3.4190564890025386e-16
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,B002PD61Y4,10,3.324051534591166e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B092BJMT8Q,1,3.1718747484628497e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B09VCHLSJF,2,2.7994162039067244e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B08HDH26JX,3,2.489136034607815e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B00V4BGDKU,4,2.4568581473843425e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B0B1YZX72F,5,2.2386181519893975e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B07JW9H4J1,6,2.0931036925646618e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B082LSVT4B,7,1.827061545136231e-16
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B08B42LWKN,8,1.8245965019499764e-16
